athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,height_inch
4233,Toshinori Koga,1948-05-24,,,,Japan,163.0,54.0,,64.059
4234,Mamoru Kuroiwa,1962-12-16,,,,Japan,163.0,50.0,,64.059
4235,Tadayuki Maruyama,1942-01-29,Matsuyama,Ehime,JPN,Japan,180.0,82.0,,70.74000000000001
4236,Koji Masuda,1944-02-01,,,,Japan,179.0,71.0,2022-08-28,70.34700000000001
4237,Katsuyuki Matsushima,1966-10-11,,,,Japan,168.0,55.0,,66.024
4238,Kunihiro Miura,1962-08-20,,,,Japan,179.0,63.0,,70.34700000000001
4239,Sajiro Miyama,1917-01-20,Nagoya,Aichi,JPN,Japan,,,,nan
4240,Eiji Morioka,1946-06-08,Taisho,Osaka,JPN,Japan,165.0,54.0,2004-11-09,64.845
4241,Hirokuni Moto,1970-03-09,,,,Japan,178.0,78.0,,69.95400000000001
4242,Kiyonobu Murakami,1907-12-24,,,,Japan,,,1951-10-08,nan
4243,Fujio Nagai,1951-09-29,Takasaki,Gunma,JPN,Japan,164.0,56.0,2007-09-28,64.452
4244,Hidekichi Nagamatsu,1914-08-04,,,,Japan,,,1992-11-18,nan
4245,Hiroshi Nagashima,1966-03-15,Yokohama,Kanagawa,JPN,Japan,180.0,71.0,,70.74000000000001
4246,Yoshitaro Nagata,1929-12-28,,,,Japan,,,,nan
4247,Tetsuaki Nakamura,1948-10-01,,,,Japan,162.0,51.0,,63.666000000000004
4248,Chiyoto Nakano,1913-02-07,,,,Japan,,,,nan
4249,Akira Nakao,1909-10-14,,,,Japan,,,,nan
4250,Fumitaka Nitami,1974-12-27,Niigata,Niigata,JPN,Japan,173.0,65.0,,67.989
4251,Yukio Odagiri,1956-02-10,,,,Japan,171.0,62.0,,67.203
4252,Chiharu Ogiwara,1957-02-13,,,,Japan,180.0,74.0,,70.74000000000001
4253,Fuji Okamoto,1905-07-04,Nagoya,Aichi,JPN,Japan,,,1984-01-04,nan
4254,Tadashi Okamoto,1947-11-10,,,,Japan,168.0,57.0,,66.024
4255,Kyu-Hwan Lee,1915-02-14,,,,Japan,,,,nan
4256,Takao Sakurai,1941-09-25,Sawara,Chiba,JPN,Japan,164.0,54.0,2012-01-10,64.452
4257,Tadahiro Sasaki,1970-06-22,Niigata,Niigata,JPN,Japan,163.0,53.0,,64.059
4258,Seiki Segawa,1961-11-08,,,,Japan,160.0,51.0,,62.88
4259,Setsuo Segawa,1968-06-16,Yamada,Iwate,JPN,Japan,165.0,54.0,,64.845
4260,Yukio Segawa,1954-09-09,Aomori,Aomori,JPN,Japan,168.0,63.0,,66.024
4261,Yoshifumi Seki,1953-04-23,,,,Japan,179.0,71.0,,70.34700000000001
4262,Kyoji Shinohara,1949-08-12,,,,Japan,172.0,64.0,,67.596
4263,Kanemaru Shiratori,1942-02-03,,,,Japan,165.0,60.0,,64.845
4264,Shinetsu Suzuki,1939-05-10,,,,Japan,165.0,57.0,,64.845
4265,Shinichiro Suzuki,1934-11-21,,,,Japan,,,,nan
4266,Yoshiaki Takahashi,1963-09-28,,,,Japan,175.0,67.0,,68.775
4267,Hiroaki Takami,1960-08-07,Saga,Saga,JPN,Japan,164.0,53.0,,64.452
4268,Masakuzu Takayama,1945-10-30,Meguro,Tokyo,JPN,Japan,173.0,57.0,,67.989
4269,Kiyoshi Tanabe,1940-10-10,Aomori,Aomori,JPN,Japan,159.0,51.0,,62.487
4270,Hitoshi Tenma,1942-06-03,,,,Japan,173.0,75.0,,67.989
4271,Kazumasa Tsujimoto,1975-01-06,Nara,Nara,JPN,Japan,165.0,54.0,,64.845
4272,Noboru Uchiyama,1954-04-20,Kanoya,Kagoshima,JPN,Japan,160.0,52.0,,62.88
4273,Kintaro Usuda,1906-09-25,Ota,Tokyo,JPN,Japan,,,1980-05-27,nan
4274,Junji Watanabe,1944-04-12,,,,Japan,160.0,50.0,,62.88
4275,Katsuji Watanabe,1940-03-11,,,,Japan,170.0,63.0,,66.81
4276,Wataru Yamada,1966-12-10,,,,Japan,168.0,57.0,,66.024
4277,Hoji Yonekura,1944-10-03,,,,Japan,172.0,64.0,,67.596
4278,Kenji Yonekura,1934-05-25,Nogata,Fukuoka,JPN,Japan,,,2023-04-20,nan
4279,Shuta Yoshino,1943-03-20,Akita,Akita,JPN,Japan,162.0,52.0,,63.666000000000004
4280,Bektas Abubakirov,1972-12-12,,,,Kazakhstan,165.0,54.0,,64.845
4281,Bolat Zhumadilov,1973-04-22,Taraz,Zhambyl,KAZ,Kazakhstan,164.0,51.0,,64.452
4282,Yermakhan Ibraimov,1972-01-01,Telman,Zhambyl,KAZ,Kazakhstan,180.0,71.0,,70.74000000000001
4283,Mikhail Yurchenko,1970-06-20,Ushtobe,Almaty Oblysy,KAZ,Kazakhstan,195.0,107.0,,76.635
4284,Bolat Niyazymbetov,1972-09-19,Taraz,Zhambyl,KAZ,Kazakhstan,172.0,63.0,,67.596
4285,Vasily Zhirov,1974-04-04,Balkhash,Quaraghandy,KAZ,Kazakhstan,186.0,81.0,,73.098
4286,Nurzhan Smanov,1972-02-17,Abay,Ongutsik Qazaqstan,KAZ,Kazakhstan,174.0,67.0,,68.382
4287,Bakhtiyar Tyleganov,1976-01-05,,,,Kazakhstan,165.0,57.0,,64.845
4288,Joseph Akhasamba,1963-06-20,Nairobi,Nairobi,KEN,Kenya,183.0,80.0,,71.919
4289,David Anyim,1965-02-06,,,,Kenya,,,2007-09-24,nan
4290,David Attan,1948-12-15,,,,Kenya,191.0,71.0,,75.063
4291,Ibrahim Bilali,1965-07-21,,,,Kenya,,,,nan
4292,Peter Bulinga,1962-12-29,,,,Kenya,173.0,64.0,,67.989
4293,Peter Dula,1947-11-15,,,,Kenya,191.0,75.0,,75.063
4294,Evans Ashira,1969-12-28,Nairobi,Nairobi,KEN,Kenya,168.0,67.0,,66.024
4295,Gichere Gakungu,1942-01-01,,,,Kenya,183.0,67.0,,71.919
4296,Anthony Ikegu,1963-02-10,,,,Kenya,168.0,50.0,,66.024
4297,David Kamau,1964-02-08,Nakuru,Nakuru,KEN,Kenya,175.0,63.0,,68.775
4298,John Kamau,1947-05-13,,,,Kenya,168.0,51.0,,66.024
4299,Felix Maina,1954-08-24,,,,Kenya,175.0,51.0,,68.775
4300,Maurice Maina,1963-01-01,,,,Kenya,158.0,47.0,,62.094
4301,George Maina,1974-07-12,,,,Kenya,,,2002-09-14,nan
4302,Samuel Mbugua,1946-01-01,Nairobi,Nairobi,KEN,Kenya,173.0,60.0,,67.989
4303,Dick Murunga,1949-04-22,Amagoro,Busia,KEN,Kenya,178.0,67.0,2018-10-26,69.95400000000001
4304,Daniel Mwangi,1965-11-20,,,,Kenya,,,,nan
4305,Sammy Mwangi,1958-06-03,,,,Kenya,,,,nan
4306,Steve Mwema,1963-08-09,,,,Kenya,163.0,53.0,,64.059
4307,John Nderu,1946-05-18,,,,Kenya,,,2017-08-17,nan
4308,Benjamin Ngaruiya,1968-05-08,,,,Kenya,,,,nan
4309,Harold Obunga,1959-11-21,,,,Kenya,185.0,90.0,1995-09-16,72.705
4310,Crispine Odera,1963-12-12,,,,Kenya,188.0,117.0,2012-11-27,73.884
4311,Peter Odhiambo,1966-10-20,Nairobi,Nairobi,KEN,Kenya,168.0,81.0,,66.024
4312,Nick Odore,1965-02-24,Nairobi,Nairobi,KEN,Kenya,180.0,67.0,,70.74000000000001
4313,Augustus Oga,1960-06-02,,,,Kenya,,,,nan
4314,Sylvanus Okello,1963-04-14,,,,Kenya,,,,nan
4315,Stephen Okumu,1959-02-28,,,,Kenya,,,2019-10-07,nan
4316,John Olulu,1944-05-20,Mbuzia,Kitui,KEN,Kenya,173.0,64.0,1972-03-17,67.989
4317,Omar Ahmed Rajab,1979-12-29,,,,Kenya,183.0,91.0,,71.919
4318,James Omondi,1958-02-17,,,,Kenya,,,,nan
4319,Mohamad Orungi,1962-11-26,,,,Kenya,170.0,70.0,,66.81
4320,Alex Oundu,1943-12-10,,,,Kenya,173.0,60.0,,67.989
4321,Charles Owiso,1958-11-19,,,,Kenya,,,,nan
4322,Chris Sande,1964-02-10,,,,Kenya,173.0,74.0,,67.989
4323,Steven Thega,1946-02-09,,,,Kenya,178.0,81.0,2021-09-28,69.95400000000001
4324,James Wanene,1961-08-14,Nairobi,Nairobi,KEN,Kenya,,,,nan
4325,Robert Wangila,1966-09-03,Nairobi,Nairobi,KEN,Kenya,175.0,66.0,1994-07-24,68.775
4326,John Wanjau,1958-06-03,,,,Kenya,173.0,56.0,,67.989
4327,Philip Waruinge,1945-02-03,,,,Kenya,170.0,57.0,2022-10-19,66.81
4328,Patrick Waweru,1956-06-09,,,,Kenya,158.0,59.0,,62.094
4329,Nurbek Kasenov,1976-01-03,,,,Kyrgyzstan,180.0,71.0,,70.74000000000001
4330,Sergey Kopenkin,1971-11-26,,,,Kyrgyzstan,172.0,60.0,,67.596
4331,Andrey Kurnyavka,1968-05-04,Bishkek,Bishkek,KGZ,Kyrgyzstan,,,,nan
4332,An Dal-Ho,1963-03-06,,,,Republic of Korea,183.0,75.0,,71.919
4333,An Yeong-Su,1964-02-20,,,,Republic of Korea,174.0,70.0,,68.382
4334,Bae Ho-Jo,1977-07-01,,,,Republic of Korea,174.0,67.0,,68.382
4335,Bae Gi-Ung,1974-06-07,,,,Republic of Korea,170.0,54.0,,66.81
4336,Baek Do-Seon,1930-04-13,,,,Republic of Korea,,,,nan
4337,Baek Hyeon-Man,1964-01-27,,,,Republic of Korea,189.0,91.0,,74.277
4338,Byeon Jeong-Il,1968-11-16,Seoul,Seoul,KOR,Republic of Korea,168.0,54.0,,66.024
4339,Chae Seong-Bae,1968-12-16,,,,Republic of Korea,,,,nan
4340,Jang Sun-Gil,1946-06-19,Seoul,Seoul,KOR,Republic of Korea,167.0,54.0,2000-04-19,65.631
4341,Jo Dong-Beom,1969-02-05,,,,Republic of Korea,,,,nan
4342,Jo Dong-Gi,1937-12-18,,,,Republic of Korea,161.0,51.0,,63.273
4343,Choi Chung-Il,1958-04-02,,,,Republic of Korea,171.0,60.0,,67.203
4344,Choi Gi-Su,1970-05-11,,,,Republic of Korea,177.0,80.0,,69.561
4345,Jeon Chil-Seong,1961-07-07,,,,Republic of Korea,170.0,64.0,,66.81
4346,Jeon Jin-Cheol,1967-09-16,,,,Republic of Korea,172.0,64.0,,67.596
4347,Jeong Do-Hun,1932-07-19,,,,Republic of Korea,,,,nan
4348,Jeong Sin-Jo,1940-01-06,Seoul,Seoul,KOR,Republic of Korea,162.0,51.0,,63.666000000000004
4349,Ha Jong-Ho,1963-07-16,,,,Republic of Korea,180.0,75.0,,70.74000000000001
4350,Han Gwang-Hyeong,1966-05-18,,,,Republic of Korea,,,,nan
4351,Han Hyeong-Min,1971-01-07,,,,Republic of Korea,172.0,64.0,,67.596
4352,Han Su-An,1926-06-18,,,,Republic of Korea,,,1998-01-04,nan
4353,Heo Yeong-Mo,1965-04-21,,,,Republic of Korea,170.0,51.0,2019-03-09,66.81
4354,Hong Seong-Sik,1967-11-13,,,,Republic of Korea,,,,nan
4355,Hwang Ui-Gyeong,1930-05-07,,,,Republic of Korea,,,,nan
4356,Hwang Cheol-Sun,1957-09-13,,,,Republic of Korea,170.0,57.0,,66.81
4357,Ji Yong-Ju,1948-12-19,Wonju,Gangwon,KOR,Republic of Korea,158.0,48.0,1985-08-25,62.094
4358,Ju Sang-Yeom,1926-09-15,,,,Republic of Korea,,,1981-01-01,nan
4359,Jeong Seung-Won,1970-08-29,,,,Republic of Korea,,,,nan
4360,Gang Chun-Won,1940-11-05,Seoul,Seoul,KOR,Republic of Korea,164.0,54.0,,64.452
4361,Gang In-Seok,1926-09-13,,,,Republic of Korea,,,,nan
4362,Gang Jun-Ho,1928-06-22,Haeju,Hamgyeongnam,PRK,Republic of Korea,,,1990-09-24,nan
4363,Kim Dong-Gil,1963-05-19,,,,Republic of Korea,173.0,67.0,,67.989
4364,Kim Deuk-Bong,1934-01-20,Geoje,Gyeongsangnam,KOR,Republic of Korea,175.0,63.0,,68.775
4365,Kim Deok-Pal,1942-01-23,,,,Republic of Korea,177.0,77.0,,69.561
4366,Kim Jae-Gyeong,1969-10-25,,,,Republic of Korea,,,,nan
4367,Kim Ju-Seok,1954-01-22,,,,Republic of Korea,176.0,70.0,,69.168
4368,Kim Jeong-Cheol,1957-03-20,,,,Republic of Korea,169.0,51.0,,66.417
4369,Kim Gi-Su,1940-09-17,Buk Chong,Seoul,KOR,Republic of Korea,171.0,67.0,1997-06-10,67.203
4370,Kim Gwang-Seon,1964-06-08,Cheongwon County,Chungcheongbuk,KOR,Republic of Korea,165.0,51.0,,64.845
4371,Kim Sa-Yong,1944-08-23,,,,Republic of Korea,169.0,64.0,2004-01-01,66.417
4372,Kim Seong-Eun,1943-06-10,Jeju,Jeju,KOR,Republic of Korea,165.0,57.0,2007-01-01,64.845
4373,Kim Tae-Ho,1952-06-05,,,,Republic of Korea,174.0,60.0,,68.382
4374,Kim Yu-Hyeon,1961-07-13,,,,Republic of Korea,190.0,95.0,,74.67
4375,Go Saeng-Geun,1951-07-06,,,,Republic of Korea,168.0,54.0,,66.024
4376,Go Yo-Da,1969-09-26,,,,Republic of Korea,,,,nan
4377,Go Yeong-Sam,1971-05-07,,,,Republic of Korea,179.0,91.0,,70.34700000000001
4378,Lee Chang-Gil,1949-03-21,Seoul,Seoul,KOR,Republic of Korea,177.0,60.0,2002-01-01,69.561
4379,Lee Hong-Man,1941-01-25,,,,Republic of Korea,177.0,69.0,,69.561
4380,Lee Jae-Hyeok,1969-05-20,,,,Republic of Korea,169.0,57.0,,66.417
4381,Lee Gang-Seok,1967-05-23,,,,Republic of Korea,168.0,60.0,,66.024
4382,Lee Geum-Taek,1942-01-13,,,,Republic of Korea,173.0,71.0,,67.989
4383,Lee Gwang-Ju,1938-07-28,Seoul,Seoul,KOR,Republic of Korea,170.0,60.0,,66.81
4384,Lee Seung-Bae,1971-05-10,,,,Republic of Korea,184.0,81.0,,72.312
4385,Lee Seok-Un,1952-03-17,,,,Republic of Korea,157.0,48.0,,61.701
4386,Lee Wan-Gyun,1974-03-01,,,,Republic of Korea,175.0,71.0,,68.775
4387,Im Jae-Geun,1950-07-17,,,,Republic of Korea,173.0,71.0,,67.989
4388,Mun Im-Cheol,1972-06-16,,,,Republic of Korea,179.0,75.0,,70.34700000000001
4389,Mun Seong-Gil,1963-07-20,Seoul,Seoul,KOR,Republic of Korea,166.0,54.0,,65.238
4390,Oh Gwang-Su,1965-10-30,,,,Republic of Korea,167.0,48.0,,65.631
4391,Park Byeong-Jin,1966-01-10,,,,Republic of Korea,183.0,81.0,,71.919
4392,Park Chan-Hui,1957-03-23,Busan,Busan,KOR,Republic of Korea,161.0,48.0,,63.273
4393,Park Deok-Gyu,1972-10-29,,,,Republic of Korea,,,,nan
4394,Park Hyeong-Ok,1964-04-04,,,,Republic of Korea,168.0,56.0,,66.024
4395,Park Gu-Il,1944-03-15,Geoje,Gyeongsangnam,KOR,Republic of Korea,175.0,67.0,1984-01-01,68.775
4396,Park Si-Heon,1965-12-16,,,,Republic of Korea,179.0,71.0,,70.34700000000001
4397,Park Tae-Sik,1952-01-08,,,,Republic of Korea,173.0,66.0,,67.989
4398,Pyo Hyeon-Gi,1933-03-14,,,,Republic of Korea,,,,nan
4399,Sin Eun-Cheol,1973-12-26,,,,Republic of Korea,173.0,60.0,,67.989
4400,Sin Jun-Seop,1963-06-17,,,,Republic of Korea,183.0,78.0,,71.919
4401,Sin Su-Yeong,1971-04-17,,,,Republic of Korea,168.0,57.0,,66.024
4402,Song Gyeong-Seop,1963-03-29,,,,Republic of Korea,172.0,67.0,,67.596
4403,Song Sun-Cheon,1934-01-15,Seoul,Seoul,KOR,Republic of Korea,163.0,57.0,2019-10-15,64.059
4404,Seo Bun-Nam,1939-12-05,,,,Republic of Korea,165.0,60.0,,64.845
4405,Seo Byeong-Ran,1922-02-26,,,,Republic of Korea,,,,nan
4406,Seo Sang-Yeong,1945-03-13,Geoje,Gyeongsangnam,KOR,Republic of Korea,165.0,51.0,,64.845
4407,Seok Jong-Gu,1944-02-23,,,,Republic of Korea,169.0,57.0,,66.417
4408,Yu Jong-Man,1954-12-01,,,,Republic of Korea,167.0,51.0,,65.631
4409,Ali Al-Baluchi,1959-04-06,,,,Kuwait,,,,nan
4410,Husain Al-Mutairi,1969-12-12,,,,Kuwait,170.0,52.0,,66.81
4411,Saud Al-Muwaizri,1969-11-02,,,,Kuwait,,,,nan
4412,Outsana Dao,1960-06-01,,,,Lao People's Democratic Republic,175.0,66.0,,68.775
4413,Souneat Ouphaphone,1958-04-10,,,,Lao People's Democratic Republic,167.0,51.0,,65.631
4414,Takto Youtiya Homrasmy,1956-03-25,,,,Lao People's Democratic Republic,165.0,57.0,,64.845
4415,M. Kampanath,1957-05-01,,,,Lao People's Democratic Republic,172.0,62.0,,67.596
4416,Singkham Phongpratith,1950-10-10,,,,Lao People's Democratic Republic,160.0,48.0,,62.88
4417,Bounphisith Songkhamphou,1953-05-15,,,,Lao People's Democratic Republic,161.0,58.0,,63.273
4418,Phetsmone Sonnavanh,1966-02-02,,,,Lao People's Democratic Republic,166.0,54.0,,65.238
4419,Bounmy Thephavong,1965-12-12,,,,Lao People's Democratic Republic,155.0,50.0,,60.915
4420,Khamsavath Vilayphone,1967-04-09,,,,Lao People's Democratic Republic,171.0,63.0,,67.203
4421,Ernests Gūtmanis,1901-01-15,Vidrižu pagasts,Limbažu novads,LAT,Latvia,,,,nan
4423,Romans Kuklins,1974-09-13,Rīga,Rīga,LAT,Latvia,178.0,91.0,,69.95400000000001
4424,Igors Šaplavskis,1968-01-21,Jelgava,Jelgava,LAT,Latvia,183.0,71.0,,71.919
4425,Tommy Gbay,1959-08-23,,,,Liberia,,,,nan
4426,Thomas Stephens,1969-11-18,,,,Liberia,,,,nan
4427,Sammy Stewart,1969-03-09,Monrovia,Montserrado,LBR,Liberia,161.0,48.0,,63.273
4428,Simeon Stubblefield,1959-03-11,,,,Liberia,,,,nan
4429,Teboho Mathibeli,1970-12-02,,,,Lesotho,150.0,51.0,,58.95
4430,Sello Mojela,1964-11-14,,,,Lesotho,156.0,75.0,,61.308
4431,Tsiu Monne,1962-06-22,,,,Lesotho,173.0,70.0,,67.989
4432,Ncholu Monontsi,1963-04-02,,,,Lesotho,177.0,71.0,,69.561
4433,Lefa Tsapi,1961-05-18,,,,Lesotho,170.0,63.0,,66.81
4434,Ahmed El-Masri,1961-04-10,,,,Lebanon,173.0,81.0,,67.989
4435,Bilal El-Masri,1968-05-17,,,,Lebanon,175.0,74.0,,68.775
4436,Michel Ghaoui,,,,,Lebanon,,,,nan
4437,Mohamed Halibi,1956-07-01,,,,Lebanon,170.0,70.0,,66.81
4438,Mirwan Kassouf,1964-11-12,,,,Lebanon,180.0,74.0,,70.74000000000001
4439,Farouk Kesrouani,1950-02-08,,,,Lebanon,170.0,71.0,,66.81
4440,Mohamed Al Moukdad,,,,,Lebanon,,,,nan
4441,Sarkis Moussa,1929-02-14,,,,Lebanon,,,,nan
4442,Gytis Juškevičius,1966-02-22,,,,Lithuania,193.0,96.0,,75.849
4443,Vitalijus Karpačiauskas,1966-07-06,Panevėžys,Panevėžys,LTU,Lithuania,173.0,67.0,,67.989
4444,Leonidas Maleckis,1966-03-08,Vilnius,Vilnius,LTU,Lithuania,178.0,71.0,,69.95400000000001
4445,Vidas Markevičius,1963-08-25,Kaunas,Kaunas,LTU,Lithuania,191.0,91.0,1992-01-01,75.063
4446,Kazys Markevičius,1905-01-28,Liepāja,Liepāja,LAT,Lithuania,,,1980-08-21,nan
4447,Juozas Vinča,1905-11-27,Šiauliai,Šiauliai,LTU,Lithuania,185.0,,1990-08-29,72.705
4448,Fernand Backes,1930-01-30,Differdange,Luxembourg,LUX,Luxembourg,,,,nan
4449,Roger Behm,1929-03-25,Luxembourg,Luxembourg,LUX,Luxembourg,165.0,,2005-11-30,64.845
4450,Fernand Ciatti,1912-03-27,Differdange,Luxembourg,LUX,Luxembourg,,,1989-10-09,nan
4451,Ray Cillien,1939-06-26,Esch-sur-Alzette,Luxembourg,LUX,Luxembourg,181.0,81.0,1991-09-22,71.13300000000001
4452,Fränz Ehringer,1928-11-18,Esch-sur-Alzette,Luxembourg,LUX,Luxembourg,,,1987-05-20,nan
4453,Pierre Feidt,1904-01-13,Pratz,Luxembourg,LUX,Luxembourg,,,,nan
4454,Jean Flammang,1905-03-09,Esch-sur-Alzette,Luxembourg,LUX,Luxembourg,,,1990-10-01,nan
4455,Jim Graser,1914-11-09,Gonderange,Grevenmacher,LUX,Luxembourg,173.0,80.0,1979-03-02,67.989
4456,René Grün,1933-02-18,Luxembourg,Luxembourg,LUX,Luxembourg,169.0,66.0,2004-05-27,66.417
4457,Joé Kieffer,1909-06-06,Colmar-Berg,Luxembourg,LUX,Luxembourg,,,1961-12-01,nan
4458,Gusty Laurent,1906-03-04,,,,Luxembourg,,,1985-03-22,nan
4459,Bruno Mattiussi,1926-08-26,Dudelange,Luxembourg,LUX,Luxembourg,177.0,74.0,1981-06-23,69.561
4460,Michel Maurer,1904-10-12,Differdange,Luxembourg,LUX,Luxembourg,185.0,88.0,1983-11-23,72.705
4461,Albert Nuss,1907-02-28,Luxembourg,Luxembourg,LUX,Luxembourg,,,1969-07-14,nan
4462,Georges Pixius,1901-01-15,Rumelange,Luxembourg,LUX,Luxembourg,,,1962-06-05,nan
4463,Roby Rausch,1937-09-25,Athus,Luxembourg,BEL,Luxembourg,160.0,51.0,2008-12-16,62.88
4464,Charles Reiff,1940-12-27,Dudelange,Luxembourg,LUX,Luxembourg,162.0,54.0,1964-12-24,63.666000000000004
4465,Léon Roller,1928-01-05,Luxembourg,Luxembourg,LUX,Luxembourg,,,1993-11-19,nan
4466,Metty Sancassiani,1907-01-05,Esch-sur-Alzette,Luxembourg,LUX,Luxembourg,,,1972-02-23,nan
4467,François Sowa,1937-03-07,Schifflange,Luxembourg,LUX,Luxembourg,170.0,63.0,,66.81
4468,Jules Steichen,1902-06-07,Audun-le-Tiche,Moselle,FRA,Luxembourg,,,1977-08-04,nan
4469,Fred Stürmer,1927-10-25,Dudelange,Luxembourg,LUX,Luxembourg,180.0,71.0,2014-11-06,70.74000000000001
4470,Ernest Toussaint,1908-03-06,Rumelange,Luxembourg,LUX,Luxembourg,,,1942-09-03,nan
4471,Jeannot Welter,1928-03-15,Ottange,Moselle,FRA,Luxembourg,,,1998-12-22,nan
4472,Jean Welter,1901-05-02,Esch-sur-Alzette,Luxembourg,LUX,Luxembourg,,,1977-03-23,nan
4473,André Wollscheidt,1914-04-24,Esch-sur-Alzette,Luxembourg,LUX,Luxembourg,168.0,62.0,1995-01-31,66.024
4474,Jean-Luc Bezoky,1966-07-06,,,,Madagascar,168.0,57.0,,66.024
4475,Sylvain Rajefiarison,1958-12-05,,,,Madagascar,168.0,60.0,,66.024
4476,Heritovo Rakotomanga,1963-08-05,,,,Madagascar,175.0,54.0,,68.775
4477,Milson Randrianasolo,1957-09-25,,,,Madagascar,168.0,59.0,,66.024
4478,Paul Rasamimanana,1958-01-11,,,,Madagascar,170.0,67.0,,66.81
4479,Anicet Rasoanaivo,1969-12-27,,,,Madagascar,160.0,48.0,,62.88
4480,Anicet Sambo,,,,,Madagascar,169.0,57.0,,66.417
4481,Abdel Hak Achik,1959-03-11,,,,Morocco,165.0,54.0,,64.845
4482,Mohamed Achik,1965-02-01,,,,Morocco,174.0,57.0,,68.382
4483,Lahcen Ahidous,1945-04-13,Casablanca,Casablanca-Settat,MAR,Morocco,188.0,84.0,,73.884
4484,Mohamed Atmani,1937-06-30,Oujda,Oriental,MAR,Morocco,171.0,66.0,,67.203
4485,Tahar Aziz,1950-11-19,Casablanca,Casablanca-Settat,MAR,Morocco,165.0,48.0,,64.845
4486,Abdel Kader Belghiti,1937-01-01,Meknès,Fès-Meknès,MAR,Morocco,162.0,51.0,,63.666000000000004
4487,Fatah Ben Farj,1941-01-01,,,,Morocco,172.0,63.0,,67.596
4488,Moustafa Ben Lahbib,1938-01-01,Casablanca,Casablanca-Settat,MAR,Morocco,175.0,74.0,,68.775
4489,Hamid Berhili,1964-05-14,,,,Morocco,,,,nan
4490,Ahmed Bouazza,1940-01-01,Tétouan,Tanger-Tetouan-Al Hoceima,MAR,Morocco,163.0,53.0,,64.059
4491,Mohamed Boubekeur,1941-01-01,Tafraout,Souss-Massa,MAR,Morocco,170.0,63.0,,66.81
4492,Mohamed Bouchara,1944-01-01,Casablanca,Casablanca-Settat,MAR,Morocco,175.0,67.0,,68.775
4493,Mustapha Fadli,1961-01-01,,,,Morocco,168.0,60.0,2016-03-14,66.024
4494,Abdel Latif Fatihi,1951-04-23,,,,Morocco,188.0,81.0,,73.884
4495,Abdel Kader Gangani,1941-01-01,Casablanca,Casablanca-Settat,MAR,Morocco,170.0,58.0,,66.81
4496,Mohamed Hassan,1940-01-01,Casablanca,Casablanca-Settat,MAR,Morocco,164.0,55.0,,64.452
4497,Boujemaa Hilmann,1946-01-01,Marrakech,Marrakesh-Safi,MAR,Morocco,161.0,51.0,,63.273
4498,Hassan Lahmar,,,,,Morocco,170.0,64.0,,66.81
4499,Kabil Lahsen,1971-12-31,,,,Morocco,170.0,67.0,,66.81
4500,Mahjoub M'jirih,1960-01-01,Marrakech,Marrakesh-Safi,MAR,Morocco,154.0,46.0,,60.522000000000006
4501,Lahcen Maghfour,1950-06-12,,,,Morocco,168.0,57.0,,66.024
4502,Kamal Marjouane,1965-03-01,,,,Morocco,167.0,60.0,,65.631
4503,Mohamed Mesbahi,1969-04-29,Casablanca,Casablanca-Settat,MAR,Morocco,180.0,75.0,,70.74000000000001
4504,Aissa Moukrim,1964-02-08,,,,Morocco,168.0,51.0,,66.024
4505,Hicham Nafil,1975-06-05,,,,Morocco,180.0,64.0,,70.74000000000001
4506,Abderrahim Najm,1954-12-31,,,,Morocco,168.0,48.0,,66.024
4507,Ali Ouabbou,1941-04-03,,,,Morocco,166.0,51.0,,65.238
4508,Khalid Rahilou,1966-06-19,,,,Morocco,172.0,63.0,,67.596
4509,Mohamed Rais,1952-04-21,,,,Morocco,174.0,54.0,,68.382
4510,Mohamed Saoud,1949-12-31,,,,Morocco,178.0,75.0,,69.95400000000001
4511,Ahmed Sarir,1962-12-25,,,,Morocco,,,,nan
4512,Mohamed Sourour,1940-03-11,Marrakech,Marrakesh-Safi,MAR,Morocco,170.0,60.0,2022-08-22,66.81
4513,Abdellah Taouane,1967-08-25,,,,Morocco,182.0,63.0,,71.526
4514,Abdellah Tibazi,,,,,Morocco,178.0,71.0,,69.95400000000001
4515,Mbarek Zarrougui,1954-05-19,,,,Morocco,166.0,51.0,,65.238
4516,Mohamed Zbir,1965-11-01,,,,Morocco,163.0,51.0,,64.059
4517,Sapok Biki,1974-04-09,,,,Malaysia,,,,nan
4518,Gopalan Ramakrishnan,1940-11-17,,,,Malaysia,178.0,64.0,,69.95400000000001
4519,Jumaat Ibrahim,1938-10-28,,,,Malaysia,165.0,50.0,,64.845
4520,Peter Ayesu,1962-06-01,,,,Malawi,135.0,51.0,,53.055
4521,Phillimon Ayesu,1958-07-21,,,,Malawi,163.0,52.0,,64.059
4522,Tatu Chionga,1944-03-01,,,,Malawi,164.0,60.0,,64.452
4523,Ali Faki,1964-03-20,,,,Malawi,163.0,57.0,,64.059
4524,Fletcher Kapito,1959-10-19,,,,Malawi,173.0,69.0,,67.989
4525,Solomon Kondowe,1960-09-23,,,,Malawi,168.0,61.0,,66.024
4526,Shekie Kongo,1949-06-13,,,,Malawi,147.0,48.0,,57.771
4527,M'tendere Makalamba,1966-04-02,,,,Malawi,175.0,67.0,,68.775
